"","idcode","year","birth_yr","age","race","msp","nev_mar","grade","collgrad","not_smsa","c_city","south","ind_code","occ_code","union","wks_ue","ttl_exp","tenure","hours","wks_work","ln_wage"
"26",3,69,45,23,"black",0,1,12,0,0,1,0,4,6,NA,0,1.5,0.33333334,40,30,1.7025284
"27",3,70,45,24,"black",0,1,12,0,0,1,0,4,6,NA,6,2.4230769,0.5,40,48,1.451214
"28",3,71,45,25,"black",0,1,12,0,0,1,0,4,3,0,0,3.4423077,1.4166666,40,53,1.5474197
"29",3,72,45,26,"black",0,1,12,0,0,1,0,4,3,0,0,4.4423075,2.4166667,40,52,1.6072942
"30",3,73,45,27,"black",0,1,12,0,0,1,0,4,3,0,0,5.3846154,3.3333333,40,49,1.5972669
"31",3,75,45,29,"black",0,1,12,0,0,1,0,4,3,NA,23,5.9423075,0.41666666,40,29,1.5358496
"32",3,77,45,31,"black",0,1,12,0,0,1,0,4,3,0,0,6.9423075,2.4166667,40,52,1.6228406
"33",3,78,45,32,"black",0,1,12,0,0,1,0,4,3,0,0,7.9807692,3.4166667,40,54,1.5666349
"34",3,80,45,34,"black",0,1,12,0,0,1,0,4,3,0,NA,9.8653851,5.3333335,40,98,1.5597233
"35",3,82,45,36,"black",0,1,12,0,0,1,0,4,3,0,NA,11.75,7.3333335,40,98,1.6034193
"36",3,83,45,37,"black",0,1,12,0,0,1,0,4,3,0,0,12.615385,8.333333,40,45,1.6142294
"37",3,85,45,39,"black",0,1,12,0,0,1,0,4,3,0,NA,14.615385,10.333333,40,104,1.7307986
"38",3,87,45,41,"black",0,1,12,0,0,1,0,4,3,0,14,16.346153,0.41666666,40,90,1.5257654
"39",3,88,45,42,"black",0,1,12,0,0,1,0,4,3,NA,4,17.73077,1.25,40,72,1.6127769
"40",4,70,45,24,"white",0,1,17,1,0,1,0,11,13,1,0,2.25,1.4166666,35,55,2.2885003
"41",4,71,45,25,"white",1,0,17,1,0,0,0,11,13,1,0,3.1923077,2.4166667,35,49,2.3755784
"42",4,72,45,26,"white",1,0,17,1,0,0,0,11,13,1,0,4.2115383,3.4166667,35,53,2.413923
"43",4,73,45,27,"white",1,0,17,1,0,0,0,11,13,NA,0,4.5769229,3.75,40,19,2.2809391
"44",4,75,45,29,"white",1,0,17,1,0,0,0,11,13,NA,0,5.3846149,3.75,43,42,2.2588139
"45",4,80,45,34,"white",1,0,17,1,0,0,0,11,13,0,0,5.6923075,0.33333334,45,16,1.4762361
"46",4,82,45,36,"white",1,0,17,1,0,0,0,11,13,0,NA,7.5769229,2.4166667,48,98,1.2809334
"47",4,83,45,37,"white",1,0,17,1,0,0,0,11,13,0,0,8.3846149,3.4166667,43,42,1.5158548
"48",4,85,45,39,"white",1,0,17,1,0,0,0,11,13,0,NA,10.384615,5.4166665,35,104,1.9301697
"49",4,87,45,41,"white",1,0,17,1,0,0,0,11,8,1,0,12.038461,0.33333334,42,86,1.9190345
"50",4,88,45,43,"white",1,0,17,1,0,0,0,11,13,1,0,13.211537,1.75,42,61,2.2009745
"51",5,68,45,22,"white",0,1,12,0,0,1,0,4,3,NA,0,1,0,40,52,1.6270928
"52",5,69,45,23,"white",0,1,12,0,0,1,0,7,3,NA,0,2,0.83333331,40,52,1.7876856
"53",5,70,45,24,"white",0,1,12,0,0,1,0,7,3,0,0,3.0769231,1.9166666,40,56,1.8208579
"54",5,71,45,25,"white",0,1,12,0,0,1,0,7,3,0,0,4.0384617,2.9166667,40,50,1.8585224
"55",5,72,45,26,"white",0,1,12,0,0,1,0,4,3,0,0,5.0384617,0.66666669,40,52,1.9793015
"56",5,73,45,27,"white",0,1,12,0,0,1,0,4,3,0,0,6.0384617,1.6666666,40,52,1.9904118
"57",5,75,45,29,"white",0,1,12,0,0,1,0,8,3,NA,24,6.5769234,0.33333334,40,28,1.5855049
"58",5,77,45,31,"white",1,0,12,0,0,1,0,4,3,0,0,7.5769234,1.75,40,52,1.9375215
"59",5,78,45,32,"white",1,0,12,0,0,1,0,4,3,NA,1,7.8461537,0.33333334,40,14,2.0704923
"60",5,80,45,34,"white",1,0,12,0,0,1,0,4,3,0,NA,9.3461542,1.8333334,40,78,1.8302689
"61",5,82,45,36,"white",1,0,12,0,0,1,0,4,3,0,0,10.730769,3.3333333,40,72,1.8472722
"62",6,68,46,21,"white",0,1,12,0,0,1,0,4,6,NA,0,0.28846154,0.16666667,40,15,1.5217319
"63",6,69,46,22,"white",1,0,12,0,0,1,0,4,6,NA,0,1.0384616,NA,40,39,1.4793844
"64",6,70,46,23,"white",1,0,12,0,0,0,0,4,6,NA,0,1.0384616,1,40,0,1.4793844
"65",6,71,46,24,"white",0,0,12,0,0,1,0,4,6,0,0,1.3846154,0.41666666,40,18,1.5185719
"66",6,72,46,25,"white",0,0,12,0,0,1,0,4,6,0,0,2.4423077,1.4166666,43,55,1.6072942
"67",6,73,46,26,"white",0,0,12,0,0,1,0,4,6,0,0,3.3846154,2.3333333,40,49,1.8097416
"68",6,75,46,28,"white",1,0,12,0,0,0,0,4,6,NA,0,4.4166665,4.4166665,45,52,1.8539723
"69",6,77,46,30,"white",1,0,12,0,0,0,0,4,6,0,0,6.4166665,6.4166665,40,52,1.9631099
"70",6,78,46,31,"white",1,0,12,0,0,0,0,4,5,1,0,7.4358974,7.4166665,40,53,1.9827331
"71",6,80,46,33,"white",1,0,12,0,0,0,0,4,6,0,0,9.416667,9.416667,45,78,1.8467982
"72",6,82,46,35,"white",1,0,12,0,0,0,0,4,6,0,NA,11.416667,11.416667,48,98,1.8148247
"73",6,83,46,36,"white",1,0,12,0,0,0,0,4,6,1,0,12.416667,12.416667,40,42,1.9199128
"74",6,85,46,38,"white",1,0,12,0,0,0,0,4,6,0,NA,14.416667,14.416667,45,104,1.9583769
"75",6,87,46,40,"white",1,0,12,0,0,0,0,4,6,0,NA,16.416666,16.416666,40,102,2.0070679
"76",6,88,46,42,"white",1,0,12,0,0,0,0,4,6,0,0,17.820513,17.75,48,73,2.0898535
"77",7,68,49,19,"white",0,1,12,0,0,1,0,4,3,NA,0,1,0.83333331,40,52,1.4820668
"78",7,69,49,19,"white",0,1,12,0,0,1,0,4,3,NA,0,2,1.6666666,40,52,1.4904344
"79",7,70,49,21,"white",1,0,12,0,0,1,0,4,3,0,0,3.0576923,2.75,40,55,1.5394455
"80",7,71,49,22,"white",1,0,12,0,0,1,0,4,3,0,0,4,3.75,40,49,1.4938796
"81",7,72,49,23,"white",1,0,12,0,0,1,0,4,3,0,0,5.0192308,4.75,40,53,1.4545732
"82",7,73,49,23,"white",1,0,12,0,0,0,0,4,3,NA,2,5.0961537,4.8333335,40,4,1.4545732
"83",7,87,49,37,"white",1,0,12,0,0,0,0,11,3,0,0,5.9038463,0.83333331,30,42,0.47334209
"84",7,88,49,39,"white",1,0,12,0,0,0,0,11,3,0,0,7.3269229,2.25,30,74,1.5324769
"85",9,70,51,18,"white",0,1,12,0,0,1,0,5,3,1,0,0.80769229,0.66666669,40,34,1.4722368
"86",9,71,51,19,"white",0,1,12,0,0,1,0,5,3,1,0,1.7692307,1.5833334,40,50,1.7170231
"87",9,72,51,20,"white",0,1,12,0,0,1,0,5,3,1,0,2.653846,2.5,40,46,1.7472422
"88",9,73,51,21,"white",1,0,12,0,0,1,0,5,3,1,0,3.5833333,3.5833333,40,31,1.7997917
"89",9,75,51,23,"white",1,0,12,0,0,1,0,5,3,NA,0,5.5833335,5.5833335,40,52,2.0171521
"90",9,77,51,25,"white",1,0,12,0,0,1,0,5,3,1,0,7.5833335,7.5833335,40,39,2.0913637
"91",9,78,51,26,"white",1,0,12,0,0,1,0,5,3,1,0,8.6410255,8.583333,40,55,2.1140988
"92",9,80,51,28,"white",0,0,12,0,0,1,0,5,3,1,NA,10.52564,10.5,40,98,2.1137757
"93",9,82,51,30,"white",0,0,12,0,0,1,0,5,3,1,NA,12.583333,12.583333,40,98,2.3125353
"94",9,83,51,31,"white",0,0,12,0,0,1,0,5,3,1,0,13.583333,13.5,40,52,2.3485804
"95",9,85,51,33,"white",0,0,12,0,0,1,0,5,2,1,NA,15.583333,15.5,40,104,2.3734872
"96",9,87,51,35,"white",0,0,12,0,0,1,0,5,2,1,NA,17.583332,17.5,40,104,2.3688986
"97",9,88,51,37,"white",0,0,12,0,0,1,0,5,2,1,0,19.04487,19,40,76,2.3505313
"98",10,69,51,17,"white",0,1,10,0,0,1,0,4,6,NA,0,0.41666666,0.41666666,40,16,1.3616014
"99",10,70,51,18,"white",0,1,10,0,0,1,0,4,6,0,0,1.4551282,1.4166666,40,54,1.4614837
"100",10,71,51,19,"white",0,1,10,0,0,1,0,4,6,0,0,2.4551282,2.4166667,40,52,1.6116626
"101",10,72,51,20,"white",0,0,10,0,0,1,0,NA,6,NA,0,3.25,3.25,40,7,1.3015075
"102",10,75,51,23,"white",1,0,10,0,0,1,0,4,6,NA,6,3.5,0.83333331,40,13,1.3913487
"103",10,77,51,25,"white",1,0,10,0,0,0,0,4,6,0,49,3.5576923,0,40,3,1.3212559
"104",10,78,51,26,"white",1,0,10,0,0,1,0,4,6,NA,15,3.6346154,0.083333336,40,4,1.4165661
"105",10,80,51,28,"white",1,0,10,0,0,1,0,6,4,0,0,3.9615386,0.41666666,40,17,1.275272
"106",10,82,51,30,"white",1,0,10,0,0,1,0,6,4,0,0,5,0.083333336,40,54,0.79744935
"107",12,87,47,39,"white",1,0,18,1,0,0,0,11,2,0,NA,14.384615,12.833333,40,104,3.0007362
"108",12,88,47,40,"white",1,0,18,1,0,0,0,11,2,0,0,15.557693,14.166667,45,61,2.8452649
"109",13,70,47,22,"white",1,0,14,0,0,0,0,11,1,NA,0,2.0192308,0.58333331,40,53,1.9528544
"110",13,71,47,23,"white",1,0,14,0,0,0,0,11,1,0,0,3,1.4166666,40,51,1.9544634
"111",13,73,47,25,"white",1,0,14,0,0,0,0,11,1,0,2,3.8653846,0.16666667,20,11,1.8643298
"112",13,75,47,27,"white",1,0,14,0,0,0,0,11,3,NA,0,4.6153846,2.1666667,24,39,2.0949452
"113",13,78,47,30,"white",1,0,14,0,0,0,0,11,1,0,1,5.5192308,0.91666669,20,47,2.1258345
"114",13,80,47,32,"white",1,0,14,0,0,0,0,11,1,1,0,7.3653846,NA,40,96,2.0504456
"115",13,82,47,34,"white",1,0,14,0,0,0,0,11,3,0,NA,8.3653841,1,3,52,2.1198628
"116",13,83,47,35,"white",1,0,14,0,0,0,0,11,3,0,0,9.3653841,2,2,52,2.6678684
"117",13,85,47,37,"white",1,0,14,0,0,0,0,11,3,0,NA,10.769231,2.1666667,1,73,3.5791285
"118",13,87,47,39,"white",1,0,14,0,0,0,0,11,3,0,NA,12.769231,4,15,104,1.6788766
"119",13,88,47,40,"white",1,0,14,0,0,0,0,11,3,0,0,14.25,5.5,8,77,2.5713699
"120",14,87,47,39,"white",1,0,15,0,0,0,0,11,1,0,NA,6.0576925,0.83333331,36,96,2.1434047
"121",14,88,47,40,"white",1,0,15,0,0,0,0,11,1,0,0,7.3846154,2.25,50,69,2.0471208
"122",15,77,48,28,"white",1,0,16,1,0,0,0,11,1,0,0,6.5576921,2,24,52,2.2050233
"123",15,78,48,29,"white",1,0,16,1,0,1,0,11,1,NA,0,7.5384617,2.8333333,40,51,2.340595
"124",15,80,48,31,"white",1,0,16,1,0,0,0,11,1,1,1,8.7692308,0.083333336,35,64,2.3835156
"125",15,82,48,33,"white",1,0,16,1,0,0,0,11,1,1,NA,10.653846,2.0833333,28,98,2.5392368
"126",15,83,48,34,"white",1,0,16,1,0,0,0,11,1,1,0,10.961538,3,24,16,2.4855468
"127",15,85,48,36,"white",1,0,16,1,0,0,0,11,1,1,0,12.692307,5,12,90,2.3079464
"128",15,87,48,38,"white",1,0,16,1,0,0,0,11,1,1,0,14.461538,7,24,92,2.8137445
"129",15,88,48,39,"white",1,0,16,1,0,0,0,11,1,1,0,15.769231,8.416667,16,68,2.8211098
"130",16,70,48,21,"white",0,1,15,0,0,1,0,11,1,0,0,0.51923078,0.5,40,27,2.0432465
"131",16,71,48,22,"white",0,1,15,0,0,1,0,11,1,NA,0,1.3653846,0.66666669,40,44,1.9841311
"132",16,72,48,23,"white",0,1,15,0,0,0,0,11,1,0,0,2.3461537,1.6666666,38,51,2.0113277
"133",16,73,48,24,"white",0,1,15,0,0,0,0,11,1,0,0,3.3076923,2.8333333,38,50,2.0874736
"134",16,75,48,26,"white",0,1,15,0,0,0,0,11,1,NA,0,4.3076925,0.5,40,52,1.8325812
"135",16,77,48,28,"white",1,0,15,0,0,0,0,11,1,0,0,5.3076925,2.4166667,40,52,1.9353597
"136",16,78,48,29,"white",1,0,15,0,0,0,0,11,1,0,0,6.3269229,3.4166667,40,53,2.0186203
"137",16,80,48,31,"white",1,0,15,0,0,0,0,11,2,0,NA,8.2115383,5.4166665,40,98,1.9796462
"138",16,82,48,33,"white",1,0,15,0,0,0,0,11,1,0,NA,10.096154,7.4166665,40,98,2.128231
"139",16,83,48,34,"white",1,0,15,0,0,0,0,11,1,0,0,11.096154,8.416667,40,52,2.1713836
"140",16,85,48,36,"white",1,0,15,0,0,0,0,11,1,0,NA,13.096154,10.5,40,104,2.2539291
"141",16,87,48,38,"white",1,0,15,0,0,0,0,11,1,0,NA,15.096154,12.5,40,104,2.6441796
"142",16,88,48,40,"white",1,0,15,0,0,0,0,11,1,0,0,16.384615,13.833333,40,67,2.7397485
"143",17,70,48,21,"white",0,1,15,1,0,0,0,11,1,0,0,0.51923078,0.5,40,27,2.0000293
"144",17,71,48,22,"white",0,1,15,1,0,0,0,11,1,0,0,1.4615386,1.4166666,40,49,1.9544634
"145",17,72,48,23,"white",1,0,15,1,0,0,0,11,1,0,0,2.3333333,2.3333333,40,26,2.0831819
"146",17,73,48,24,"white",1,0,15,1,0,0,0,11,1,0,0,3.4166667,3.4166667,24,54,2.6470895
"147",17,77,48,28,"white",1,0,15,1,0,1,0,11,1,0,0,6.4166665,6.4166665,24,8,2.0391016
"148",17,87,48,38,"white",1,0,15,1,0,1,0,11,1,0,0,8.9935894,3.3333333,30,76,2.3720238
"149",18,77,48,28,"white",1,0,15,0,0,0,0,6,3,0,0,1.5192308,0.91666669,23,40,1.237874
"150",18,85,48,36,"white",1,0,15,0,0,0,0,6,5,0,NA,4.3333335,4.3333335,40,104,1.5389072
"151",18,87,48,38,"white",1,0,15,0,0,0,0,6,5,0,NA,6.3333335,6.3333335,40,104,1.6293058
"152",18,88,48,40,"white",1,0,15,0,0,0,0,6,5,0,0,7.75,7.75,40,72,1.6550792
"153",19,70,48,21,"white",0,1,15,0,0,0,0,11,1,0,0,0.5,0.5,40,19,2.0187805
"154",19,71,48,22,"white",0,1,15,0,0,1,0,11,1,0,0,1.5576923,1.5,40,55,2.0420008
"155",19,72,48,23,"white",1,0,15,0,0,1,0,11,1,0,0,2.4230769,2.4166667,40,45,1.7730269
"156",19,73,48,24,"white",1,0,15,0,0,1,0,11,1,NA,2,3.403846,2.9166667,40,51,1.7981628
"157",19,75,48,26,"white",1,0,15,0,0,1,0,11,1,NA,0,4.2307692,1.75,40,43,1.9327927
"158",19,78,48,29,"white",1,0,15,0,0,1,0,11,1,0,0,5.0576921,0.91666669,12,43,1.7809941
"159",19,80,48,31,"white",1,0,15,0,0,1,0,11,1,0,NA,6.9423075,2.8333333,25,98,1.7041177
"160",19,82,48,33,"white",1,0,15,0,0,1,0,11,8,0,NA,8.8269234,4.8333335,22,98,1.8115619
"161",19,83,48,34,"white",1,0,15,0,0,1,0,11,1,0,NA,8.8269234,0.16666667,43,NA,2.1391046
"162",19,85,48,36,"white",0,0,15,0,0,1,0,11,1,0,NA,10.826923,2.1666667,43,104,2.1928341
"163",19,87,48,38,"white",0,0,15,0,0,0,0,11,1,0,NA,12.826923,4.1666665,40,104,2.2848706
"164",19,88,48,40,"white",0,0,15,0,0,0,0,11,1,1,0,14.211538,5.5833335,40,72,2.3185594
"165",20,70,48,21,"white",0,1,15,0,0,0,0,11,1,0,0,0.5,0.5,40,26,2.0187805
"166",20,71,48,22,"white",0,1,15,0,0,0,0,11,1,0,0,1.5,1.5,40,52,2.0816658
"167",20,72,48,23,"white",0,1,15,0,0,0,0,11,1,0,0,2.4038463,0.33333334,40,47,2.1172609
"168",20,73,48,24,"white",1,0,15,0,0,0,0,11,1,1,0,3.4423077,1.4166666,40,54,2.099896
"169",20,75,48,26,"white",1,0,15,0,0,0,0,11,1,NA,0,4.4423075,3.4166667,40,52,2.0823932
"170",20,77,48,28,"white",1,0,15,0,0,0,0,11,1,0,0,5.4166665,5.4166665,40,40,2.1005802
"171",20,78,48,29,"white",1,0,15,0,0,0,0,11,1,0,0,6.4935894,6.4166665,16,56,1.9903961
"172",20,80,48,31,"white",1,0,15,0,0,0,0,11,1,0,NA,8.3782043,2,16,98,1.9586951
"173",20,82,48,33,"white",1,0,15,0,0,0,0,11,1,0,0,9.916666,3.5833333,16,80,1.9273149
"174",20,83,48,34,"white",1,0,15,0,0,0,0,11,1,1,0,10.666666,0.75,14,39,2.0688183
"175",20,85,48,36,"white",1,0,15,0,0,0,0,11,1,1,NA,12.51282,1.3333334,16,96,2.1928341
"176",20,87,48,38,"white",1,0,15,0,0,0,0,11,1,0,NA,14.51282,3.25,16,104,2.2189126
"177",20,88,48,39,"white",1,0,15,0,0,0,0,11,1,1,0,15.858974,4.6666665,4,70,2.2681837
"178",21,70,48,21,"white",0,1,15,0,1,0,0,11,1,NA,0,0.38461539,0.33333334,40,20,1.9075546
"179",21,72,48,23,"white",1,0,15,0,0,0,0,11,1,0,0,1.75,1.75,38,53,2.2083449
"180",21,73,48,24,"white",1,0,15,0,0,0,0,11,1,0,0,2.7692308,2.75,38,53,2.1940827
"181",21,75,48,26,"white",1,0,15,0,0,0,0,11,1,NA,0,3.4230771,1.1666666,24,34,1.910543
"182",21,85,48,36,"white",1,0,15,0,0,0,0,11,3,0,0,10,10,18,NA,0.98552239
"183",22,69,47,21,"white",0,1,15,0,0,0,0,11,1,NA,0,0.42307693,0.41666666,40,22,1.9493881
"184",22,70,47,22,"white",0,1,15,0,0,0,0,11,1,0,0,1.4230769,1.4166666,40,52,1.971228
"185",22,71,47,23,"white",1,0,15,0,0,1,0,11,1,0,0,2.4166667,2.4166667,40,51,2.0420008
"186",22,72,47,24,"white",1,0,15,0,0,1,0,11,1,0,NA,2.4166667,0.41666666,40,NA,2.3216734
"187",22,73,47,25,"white",1,0,15,0,0,1,0,11,1,0,0,3.4358974,1.4166666,40,53,2.3205674
"188",22,75,47,27,"white",1,0,15,0,0,0,0,11,1,NA,1,4.1858974,0.083333336,40,39,2.3160081
"189",22,77,47,29,"white",1,0,15,0,0,0,0,11,1,0,0,4.8782053,2.0833333,24,36,2.1295154
"190",22,78,47,30,"white",1,0,15,0,0,0,0,11,1,0,0,5.8589745,3.0833333,24,51,2.0568414
"191",22,80,47,32,"white",1,0,15,0,0,0,0,11,1,0,NA,7.7435899,5.0833335,24,98,2.1601057
"192",22,82,47,34,"white",1,0,15,0,0,0,0,11,1,0,NA,9.6282053,7.0833335,24,98,2.209372
"193",22,85,47,37,"white",1,0,15,0,0,0,0,11,1,0,NA,11.628205,10,20,104,2.2520454
"194",22,87,47,39,"white",1,0,15,0,0,0,0,11,1,0,NA,13.628205,1.5,32,104,2.0070679
"195",22,88,47,41,"white",1,0,15,0,0,0,0,11,1,0,0,15.012821,3,32,72,2.2036452
"196",23,75,46,28,"white",1,0,15,1,1,0,0,4,1,NA,0,5.7692313,0.16666667,40,15,1.910543
"197",23,77,46,30,"white",1,0,15,1,1,0,0,4,1,0,0,6.3846159,1.6666666,40,32,1.8546993
"198",23,82,46,35,"white",1,0,15,1,1,0,0,11,1,0,NA,8.9230776,1.5833334,15,78,1.8562976
"199",23,83,46,36,"white",1,0,15,1,1,0,0,11,1,0,0,9.9615393,2.5833333,10,54,1.8737952
"200",23,87,46,40,"white",1,0,15,1,1,0,0,11,1,0,NA,13.961539,6.6666665,40,104,1.7964861
"201",23,88,46,42,"white",1,0,15,1,1,0,0,11,1,0,0,15.346155,8.083333,45,72,2.0858622
"202",24,68,46,21,"white",1,0,14,1,0,0,0,11,1,NA,0,0.58333331,0.58333331,40,19,1.3722001
"203",24,69,46,22,"white",1,0,14,1,0,0,0,11,1,NA,0,1.5833333,0.66666669,40,52,1.9493881
"204",24,70,46,23,"white",1,0,14,1,0,0,0,11,1,0,0,2.6217947,1.6666666,40,54,2.0000293
"205",24,71,46,24,"white",1,0,14,1,0,0,0,11,1,NA,0,2.679487,1.75,40,3,2.0875666
"206",24,72,46,25,"white",1,0,14,1,0,0,0,11,1,0,0,3.5064101,0.75,16,43,2.0990551
"207",24,73,46,26,"white",1,0,14,1,0,0,0,11,1,0,0,4.5064101,1.8333334,16,52,2.0388083
"208",24,75,46,28,"white",1,0,14,1,0,0,0,11,1,NA,0,5.083333,3.8333333,16,30,1.8800836
"209",24,77,46,30,"white",1,0,14,1,0,0,0,11,1,0,0,5.2756405,0.33333334,16,10,1.8061476
"210",24,78,46,31,"white",1,0,14,1,0,0,0,11,1,0,0,6.3525639,1.4166666,16,56,1.8579543
"211",24,80,46,33,"white",1,0,14,1,0,0,0,11,1,1,NA,8.2371788,3.25,16,98,1.9986045
"212",24,82,46,35,"white",1,0,14,1,0,0,0,11,1,0,NA,10.121794,5.25,24,98,2.1621723
"213",24,83,46,36,"white",1,0,14,1,0,0,0,11,1,0,0,11.121794,0,24,52,2.1196868
"214",24,85,46,38,"white",1,0,14,1,0,0,0,11,1,0,NA,13.121794,0,24,104,2.3079464
"215",24,87,46,40,"white",1,0,14,1,0,0,0,11,1,0,NA,15.121794,2,24,104,2.3867352
"216",24,88,46,41,"white",1,0,14,1,0,0,0,11,1,0,0,16.467947,3.4166667,24,70,2.4064951
"217",25,68,46,22,"white",1,0,14,1,0,1,0,11,1,NA,0,0.5,0.5,40,20,1.8856028
"218",25,69,46,23,"white",1,0,14,1,0,1,0,11,1,NA,0,1.5,1.5,40,52,1.9902104
"219",25,70,46,24,"white",1,0,14,1,0,1,0,11,1,0,0,2.5384617,2.5,40,54,2.0432465
"220",25,71,46,25,"white",1,0,14,1,0,1,0,11,1,NA,0,3.1538463,2.8333333,40,32,2.1680541
"221",25,75,46,29,"white",1,0,14,1,0,1,0,11,1,NA,0,5.7692308,1.5,24,52,2.0781736
"222",25,77,46,30,"white",1,0,14,1,0,1,0,11,1,0,0,6.7692308,3.4166667,24,52,2.1097133
"223",25,78,46,32,"white",1,0,14,1,0,1,0,11,1,0,0,7.8076925,4.5,24,54,2.1157839
"224",25,80,46,33,"white",1,0,14,1,0,1,0,11,8,0,NA,9.6923084,6.4166665,24,98,2.0968978
"225",25,82,46,35,"white",1,0,14,1,0,1,0,11,1,0,NA,11.576923,8.416667,24,98,2.226783
"226",25,83,46,36,"white",1,0,14,1,0,1,0,11,1,0,0,12.576923,0,24,52,2.3111935
"227",25,85,46,38,"white",1,0,14,1,0,1,0,11,1,0,NA,14.576923,2,24,104,2.1540928
"228",25,87,46,41,"white",1,0,14,1,0,1,0,11,1,0,NA,16.576923,4.0833335,40,104,2.2668359
"229",25,88,46,42,"white",1,0,14,1,0,1,0,11,1,0,0,17.75,5.4166665,40,61,2.259815
"230",26,68,44,23,"white",0,1,14,1,0,0,0,11,1,NA,0,0.5,0.5,40,20,1.9345772
"231",26,69,44,24,"white",0,1,14,1,0,0,0,11,1,NA,0,1.5,1.5,40,52,2.1328664
"232",26,70,44,25,"white",0,1,14,1,0,0,0,11,1,0,0,2.5384617,2.5,40,54,2.0432465
"233",26,71,44,26,"white",0,1,14,1,1,0,0,11,1,0,0,3.5192308,3.5,40,51,2.1224883
"234",26,83,44,38,"white",1,0,14,1,1,0,0,11,2,0,0,10.442307,3.1666667,21,51,1.1537404
"235",26,87,44,42,"white",1,0,14,1,1,0,0,11,13,0,NA,14.25,2.5833333,30,104,1.9017074
"236",27,68,46,22,"white",0,1,14,1,0,0,0,11,1,NA,0,0.41666666,0.41666666,40,13,1.9917357
"237",27,69,46,23,"white",0,1,14,1,0,0,0,11,1,NA,0,1.4166666,1.3333334,40,52,1.9902104
"238",27,70,46,24,"white",0,1,14,1,0,0,0,11,1,0,0,2.4551282,2.3333333,40,54,2.1680541
"239",27,71,46,25,"white",0,1,14,1,0,0,0,11,1,0,0,3.4166665,3.3333333,40,50,2.1224883
"240",29,69,48,20,"white",1,0,13,0,0,0,1,7,3,NA,0,0.67307693,0.66666669,30,35,1.9318749
"241",29,70,48,21,"white",1,0,13,0,0,0,0,7,3,NA,6,1.3461539,1,40,35,1.7288455
"242",29,71,48,22,"white",1,0,13,0,0,0,0,7,1,0,0,2.2884617,0.91666669,35,49,2.111764
